layer,coordinate,seed,teacher_direction_norm,teacher_direction_over_mean_base_norm,teacher_half_split_cosine,teacher_mean_row_cosine_to_direction,student_teacherward_projection,student_fraction_of_teacher_direction,student_cosine_to_teacher_direction,student_delta_norm,student_delta_over_mean_base_norm
5,transported_jspace,54102,8.43814468383789,0.1475295438047581,0.9969668388366699,0.9657114148139954,3.0115671157836914,0.3568992033938379,0.24983957409858704,12.05400276184082,0.21074793039301656
5,transported_jspace,54103,8.43814468383789,0.1475295438047581,0.9969668388366699,0.9657114148139954,2.810330867767334,0.33305080359076294,0.19580788910388947,14.35248851776123,0.25093384420676784
6,transported_jspace,54101,8.596750259399414,0.15972439721858453,0.9931319355964661,0.9568694233894348,0.695152223110199,0.08086220980423871,0.04260829836130142,16.31495475769043,0.30312574352981553
6,transported_jspace,54102,8.596750259399414,0.15972439721858453,0.9931319355964661,0.9568694233894348,3.0794522762298584,0.35821120578242727,0.24005107581615448,12.828320503234863,0.2383453860911791
6,transported_jspace,54103,8.596750259399414,0.15972439721858453,0.9931319355964661,0.9568694233894348,4.483861923217773,0.5215763850200558,0.31553760170936584,14.210227966308594,0.2640207087295193
7,transported_jspace,54101,8.773992538452148,0.1474895762382221,0.9939589500427246,0.9433136582374573,0.27265703678131104,0.03107559478611221,0.014547791332006454,18.7421932220459,0.3150536228495681
7,transported_jspace,54102,8.773992538452148,0.1474895762382221,0.9939589500427246,0.9433136582374573,2.420581579208374,0.2758814266823388,0.16605637967586517,14.57686710357666,0.24503507867886554
7,transported_jspace,54103,8.773992538452148,0.1474895762382221,0.9939589500427246,0.9433136582374573,2.781266212463379,0.3169898082628222,0.15216529369354248,18.277925491333008,0.3072493478215425
8,transported_jspace,54101,9.256826400756836,0.1351281450733069,0.9917564988136292,0.8968633413314819,-1.7838902473449707,-0.19271078122401866,-0.07524668425321579,23.707233428955078,0.3460704932105753
8,transported_jspace,54102,9.256826400756836,0.1351281450733069,0.9917564988136292,0.8968633413314819,-0.22058284282684326,-0.02382920811918958,-0.011599812656641006,19.016010284423828,0.27758954151057963
8,transported_jspace,54103,9.256826400756836,0.1351281450733069,0.9917564988136292,0.8968633413314819,-1.3009467124938965,-0.14053917143650133,-0.058679647743701935,22.170333862304688,0.32363533253947785
9,transported_jspace,54101,10.916948318481445,0.12968360926514605,0.9879312515258789,0.8704306483268738,-13.691703796386719,-1.2541695166961497,-0.4331277012825012,31.61124038696289,0.3755133419281165
9,transported_jspace,54102,10.916948318481445,0.12968360926514605,0.9879312515258789,0.8704306483268738,-10.643282890319824,-0.9749320579178405,-0.3840641379356384,27.71225929260254,0.3291969240041418
9,transported_jspace,54103,10.916948318481445,0.12968360926514605,0.9879312515258789,0.8704306483268738,-13.431000709533691,-1.2302889340234555,-0.4074445962905884,32.9639778137207,0.39158265605988857
10,transported_jspace,54101,15.066393852233887,0.17526309668018664,0.9906038641929626,0.892725944519043,-9.130799293518066,-0.6060374753952319,-0.37190520763397217,24.551410675048828,0.2855996136154407
10,transported_jspace,54102,15.066393852233887,0.17526309668018664,0.9906038641929626,0.892725944519043,-11.703193664550781,-0.7767747066306484,-0.4261101186275482,27.465187072753906,0.3194947500033503
10,transported_jspace,54103,15.066393852233887,0.17526309668018664,0.9906038641929626,0.892725944519043,-12.553509712219238,-0.8332126343795224,-0.42956846952438354,29.223541259765625,0.33994918673842567
11,transported_jspace,54101,17.416393280029297,0.16996148619264856,0.9914113879203796,0.8944778442382812,-6.2598795890808105,-0.3594245656050252,-0.2805599272251129,22.312091827392578,0.21773717589386632
11,transported_jspace,54102,17.416393280029297,0.16996148619264856,0.9914113879203796,0.8944778442382812,-9.82489013671875,-0.5641173794567771,-0.3796326518058777,25.879985809326172,0.2525552093406983
11,transported_jspace,54103,17.416393280029297,0.16996148619264856,0.9914113879203796,0.8944778442382812,-15.672076225280762,-0.8998462525103474,-0.46518266201019287,33.690147399902344,0.32877229114380474
